eventId,deviceId,timestamp,latency_norm,packetLoss_norm,signalStrength_norm,overall_quality,hour_of_day,day_of_week,anomalous
69f1cb5989e1f4ca85013b7b,device-02,2026-04-29T09:11:53.504Z,0.1120,0.0000,0.8250,0.6877,16,3,0
69f1cb5989e1f4ca85013b7f,device-03,2026-04-29T09:11:53.610Z,0.1840,0.0500,0.9125,0.6178,16,3,0
69f1cb5989e1f4ca85013b83,device-04,2026-04-29T09:11:53.717Z,0.3300,0.0000,0.8125,0.6192,16,3,0
69f1cb5989e1f4ca85013b87,device-05,2026-04-29T09:11:53.824Z,0.2560,0.0500,0.8500,0.6147,16,3,0
69f1cb5989e1f4ca85013b8b,device-06,2026-04-29T09:11:53.931Z,0.1080,0.1000,0.7875,0.6682,16,3,0
69f1cb5a89e1f4ca85013b8f,device-07,2026-04-29T09:11:54.036Z,0.2260,0.1000,0.7500,0.6413,16,3,0
69f1cb5a89e1f4ca85013b93,device-08,2026-04-29T09:11:54.143Z,0.3000,0.1000,0.9000,0.5667,16,3,0
69f1cb5a89e1f4ca85013b97,device-09,2026-04-29T09:11:54.250Z,0.3220,0.0500,0.8375,0.5968,16,3,0
69f1cb5a89e1f4ca85013b9b,device-10,2026-04-29T09:11:54.356Z,0.1620,0.0500,0.8125,0.6585,16,3,0
69f1cb5e89e1f4ca85013b9f,device-01,2026-04-29T09:11:58.400Z,0.3240,0.0500,0.8125,0.6045,16,3,0
69f1cb5e89e1f4ca85013ba3,device-02,2026-04-29T09:11:58.507Z,0.3140,0.0000,0.7625,0.6412,16,3,0
69f1cb5e89e1f4ca85013ba7,device-03,2026-04-29T09:11:58.613Z,0.0820,0.0500,0.8125,0.6852,16,3,0
69f1cb5e89e1f4ca85013bab,device-04,2026-04-29T09:11:58.721Z,0.1500,0.0000,0.8750,0.6583,16,3,0
69f1cb5e89e1f4ca85013baf,device-05,2026-04-29T09:11:58.825Z,0.7340,0.7000,0.1750,0.4637,16,3,0
69f1cb5e89e1f4ca85013bb3,device-06,2026-04-29T09:11:58.933Z,0.2340,0.0500,0.9875,0.5762,16,3,0
69f1cb5f89e1f4ca85013bb7,device-07,2026-04-29T09:11:59.040Z,0.0740,0.0500,0.8250,0.6837,16,3,0
69f1cb5f89e1f4ca85013bbb,device-08,2026-04-29T09:11:59.149Z,0.1800,0.1000,0.8875,0.6108,16,3,0
69f1cb5f89e1f4ca85013bbf,device-09,2026-04-29T09:11:59.256Z,0.0900,0.0000,0.7625,0.7158,16,3,0
69f1cb5f89e1f4ca85013bc3,device-10,2026-04-29T09:11:59.362Z,0.1640,0.0500,0.8375,0.6495,16,3,0
69f1cb6389e1f4ca85013bc7,device-01,2026-04-29T09:12:03.403Z,0.9020,0.7000,0.1375,0.4202,16,3,0
69f1cb6389e1f4ca85013bcb,device-02,2026-04-29T09:12:03.510Z,0.3160,0.0000,0.9500,0.5780,16,3,0
69f1cb6389e1f4ca85013bcf,device-03,2026-04-29T09:12:03.616Z,0.0540,0.0500,0.7875,0.7028,16,3,0
69f1cb6389e1f4ca85013bd3,device-04,2026-04-29T09:12:03.723Z,0.3040,0.0500,0.8000,0.6153,16,3,0
69f1cb6389e1f4ca85013bd7,device-05,2026-04-29T09:12:03.831Z,0.3200,0.0500,0.7750,0.6183,16,3,0
69f1cb6389e1f4ca85013bdb,device-06,2026-04-29T09:12:03.937Z,0.0600,0.0500,0.8875,0.6675,16,3,0
69f1cb6489e1f4ca85013bdf,device-07,2026-04-29T09:12:04.044Z,0.0440,0.0500,0.8000,0.7020,16,3,0
69f1cb6489e1f4ca85013be3,device-08,2026-04-29T09:12:04.151Z,0.2440,0.0000,0.8000,0.6520,16,3,0
69f1cb6489e1f4ca85013be7,device-09,2026-04-29T09:12:04.258Z,0.2760,0.0000,0.8375,0.6288,16,3,0
69f1cb6489e1f4ca85013beb,device-10,2026-04-29T09:12:04.366Z,0.6320,0.8500,0.2375,0.4268,16,3,0
69f1cb6889e1f4ca85013bef,device-01,2026-04-29T09:12:08.406Z,0.1480,0.0500,0.8000,0.6673,16,3,0
69f1cb6889e1f4ca85013bf3,device-02,2026-04-29T09:12:08.513Z,0.2620,0.0500,0.9000,0.5960,16,3,0
69f1cb6889e1f4ca85013bf7,device-03,2026-04-29T09:12:08.621Z,0.1840,0.0500,0.8375,0.6428,16,3,0
69f1cb6889e1f4ca85013bfb,device-04,2026-04-29T09:12:08.730Z,0.2880,0.0000,0.9000,0.6040,16,3,0
69f1cb6889e1f4ca85013bff,device-05,2026-04-29T09:12:08.837Z,0.1940,0.0500,0.9375,0.6062,16,3,0
69f1cb6889e1f4ca85013c03,device-06,2026-04-29T09:12:08.943Z,0.1600,0.0500,0.9625,0.6092,16,3,0
69f1cb6989e1f4ca85013c07,device-07,2026-04-29T09:12:09.049Z,0.2080,0.0000,0.7625,0.6765,16,3,0
69f1cb6989e1f4ca85013c0b,device-08,2026-04-29T09:12:09.157Z,0.2860,0.0000,0.8000,0.6380,16,3,0
69f1cb6989e1f4ca85013c0f,device-09,2026-04-29T09:12:09.261Z,0.2320,0.0500,0.7500,0.6560,16,3,0
69f1cb6989e1f4ca85013c13,device-10,2026-04-29T09:12:09.368Z,0.9200,0.6000,0.2750,0.4017,16,3,0
69f1cb6d89e1f4ca85013c17,device-01,2026-04-29T09:12:13.408Z,0.6600,0.9500,0.1500,0.4133,16,3,0
69f1cb6d89e1f4ca85013c1b,device-02,2026-04-29T09:12:13.515Z,0.9640,0.3000,0.3250,0.4703,16,3,0
69f1cb6d89e1f4ca85013c1f,device-03,2026-04-29T09:12:13.622Z,0.0700,0.0000,0.8375,0.6975,16,3,0
69f1cb6d89e1f4ca85013c23,device-04,2026-04-29T09:12:13.729Z,0.2140,0.0000,0.7875,0.6662,16,3,0
69f1cb6d89e1f4ca85013c27,device-05,2026-04-29T09:12:13.834Z,0.1980,0.0000,0.8625,0.6465,16,3,0
69f1cb6d89e1f4ca85013c2b,device-06,2026-04-29T09:12:13.941Z,0.4600,0.4500,0.3125,0.5925,16,3,0
69f1cb6e89e1f4ca85013c2f,device-07,2026-04-29T09:12:14.046Z,0.1440,0.0500,0.9250,0.6270,16,3,0
69f1cb6e89e1f4ca85013c33,device-08,2026-04-29T09:12:14.152Z,0.0700,0.0500,0.7625,0.7058,16,3,0
69f1cb6e89e1f4ca85013c37,device-09,2026-04-29T09:12:14.260Z,0.1400,0.0000,0.8250,0.6783,16,3,0
69f1cb6e89e1f4ca85013c3b,device-10,2026-04-29T09:12:14.367Z,0.9960,0.4000,0.3125,0.4305,16,3,0
69f1cb7289e1f4ca85013c3f,device-01,2026-04-29T09:12:18.413Z,0.1760,0.0500,0.8375,0.6455,16,3,0
69f1cb7289e1f4ca85013c43,device-02,2026-04-29T09:12:18.520Z,0.0600,0.0500,0.8625,0.6758,16,3,0
69f1cb7289e1f4ca85013c47,device-03,2026-04-29T09:12:18.626Z,0.0780,0.0500,0.9875,0.6282,16,3,0
69f1cb7289e1f4ca85013c4b,device-04,2026-04-29T09:12:18.734Z,0.2180,0.0000,0.9250,0.6190,16,3,0
69f1cb7289e1f4ca85013c4f,device-05,2026-04-29T09:12:18.843Z,0.1520,0.0000,0.8500,0.6660,16,3,0
69f1cb7289e1f4ca85013c53,device-06,2026-04-29T09:12:18.950Z,0.2460,0.0500,0.8625,0.6138,16,3,0
69f1cb7389e1f4ca85013c57,device-07,2026-04-29T09:12:19.057Z,0.1800,0.0000,0.9000,0.6400,16,3,0
69f1cb7389e1f4ca85013c5b,device-08,2026-04-29T09:12:19.164Z,0.1060,0.0500,0.8625,0.6605,16,3,0
69f1cb7389e1f4ca85013c5f,device-09,2026-04-29T09:12:19.271Z,0.1260,0.0000,0.8500,0.6747,16,3,0
69f1cb7389e1f4ca85013c63,device-10,2026-04-29T09:12:19.379Z,0.3100,0.0000,0.8000,0.6300,16,3,0
69f1cb7889e1f4ca85013c67,device-01,2026-04-29T09:12:24.240Z,0.0760,0.0000,0.7625,0.7205,16,3,0
69f1cb7889e1f4ca85013c6b,device-02,2026-04-29T09:12:24.349Z,0.1700,0.0000,0.8625,0.6558,16,3,0
69f1cb7889e1f4ca85013c6f,device-03,2026-04-29T09:12:24.457Z,0.3240,0.0000,0.9375,0.5795,16,3,0
69f1cb7889e1f4ca85013c73,device-04,2026-04-29T09:12:24.564Z,0.0760,0.0500,0.9125,0.6538,16,3,0
69f1cb7889e1f4ca85013c77,device-05,2026-04-29T09:12:24.672Z,0.2840,0.0000,0.7750,0.6470,16,3,0
69f1cb7889e1f4ca85013c7b,device-06,2026-04-29T09:12:24.778Z,0.1260,0.0500,0.9500,0.6247,16,3,0
69f1cb7889e1f4ca85013c7f,device-07,2026-04-29T09:12:24.884Z,0.2960,0.0500,0.9000,0.5847,16,3,0
69f1cb7889e1f4ca85013c83,device-08,2026-04-29T09:12:24.991Z,0.2540,0.0500,0.9500,0.5820,16,3,0
69f1cb7989e1f4ca85013c87,device-09,2026-04-29T09:12:25.098Z,0.2840,0.0500,0.7625,0.6345,16,3,0
69f1cb7989e1f4ca85013c8b,device-10,2026-04-29T09:12:25.204Z,0.8380,0.8000,0.2750,0.3623,16,3,0
69f1cb7d89e1f4ca85013c8f,device-01,2026-04-29T09:12:29.240Z,0.1220,0.0000,0.9125,0.6552,16,3,0
69f1cb7d89e1f4ca85013c93,device-02,2026-04-29T09:12:29.346Z,0.1120,0.1000,0.8875,0.6335,16,3,0
69f1cb7d89e1f4ca85013c97,device-03,2026-04-29T09:12:29.451Z,0.0980,0.1000,0.8250,0.6590,16,3,0
69f1cb7d89e1f4ca85013c9b,device-04,2026-04-29T09:12:29.557Z,0.0580,0.0500,0.9625,0.6432,16,3,0
69f1cb7d89e1f4ca85013c9f,device-05,2026-04-29T09:12:29.664Z,0.2960,0.1000,0.7625,0.6138,16,3,0
69f1cb7d89e1f4ca85013ca3,device-06,2026-04-29T09:12:29.771Z,0.3220,0.0500,0.8250,0.6010,16,3,0
69f1cb7d89e1f4ca85013ca7,device-07,2026-04-29T09:12:29.877Z,0.0700,0.0000,0.7750,0.7183,16,3,0
69f1cb7d89e1f4ca85013cab,device-08,2026-04-29T09:12:29.982Z,0.0980,0.0000,0.8500,0.6840,16,3,0
69f1cb7e89e1f4ca85013caf,device-09,2026-04-29T09:12:30.088Z,0.1400,0.0500,0.8375,0.6575,16,3,0
69f1cb7e89e1f4ca85013cb3,device-10,2026-04-29T09:12:30.196Z,0.2500,0.0000,0.9250,0.6083,16,3,0
69f1cb8289e1f4ca85013cb7,device-01,2026-04-29T09:12:34.242Z,0.9040,0.9500,0.3500,0.2653,16,3,0
69f1cb8289e1f4ca85013cbb,device-02,2026-04-29T09:12:34.349Z,0.0760,0.0000,0.8000,0.7080,16,3,0
69f1cb8289e1f4ca85013cbf,device-03,2026-04-29T09:12:34.456Z,0.0800,0.0500,0.8000,0.6900,16,3,0
69f1cb8289e1f4ca85013cc3,device-04,2026-04-29T09:12:34.563Z,0.2640,0.0500,0.8500,0.6120,16,3,0
69f1cb8289e1f4ca85013cc7,device-05,2026-04-29T09:12:34.669Z,0.1800,0.0500,0.9000,0.6233,16,3,0
69f1cb8289e1f4ca85013ccb,device-06,2026-04-29T09:12:34.773Z,0.5180,0.8000,0.3375,0.4482,16,3,0
69f1cb8289e1f4ca85013ccf,device-07,2026-04-29T09:12:34.880Z,0.3000,0.0000,0.9000,0.6000,16,3,0
69f1cb8289e1f4ca85013cd3,device-08,2026-04-29T09:12:34.986Z,0.1920,0.0000,0.9500,0.6193,16,3,0
69f1cb8389e1f4ca85013cd7,device-09,2026-04-29T09:12:35.091Z,0.1780,0.0000,0.7875,0.6782,16,3,0
69f1cb8389e1f4ca85013cdb,device-10,2026-04-29T09:12:35.198Z,0.2260,0.0000,0.8875,0.6288,16,3,0
69f1cb8789e1f4ca85013cdf,device-01,2026-04-29T09:12:39.246Z,0.0980,0.0500,0.9250,0.6423,16,3,0
69f1cb8789e1f4ca85013ce3,device-02,2026-04-29T09:12:39.353Z,0.3040,0.0500,0.8375,0.6028,16,3,0
69f1cb8789e1f4ca85013ce7,device-03,2026-04-29T09:12:39.460Z,0.2680,0.0000,0.9750,0.5857,16,3,0
69f1cb8789e1f4ca85013ceb,device-04,2026-04-29T09:12:39.566Z,0.1680,0.0000,0.7875,0.6815,16,3,0
69f1cb8789e1f4ca85013cef,device-05,2026-04-29T09:12:39.674Z,0.2800,0.0500,0.8625,0.6025,16,3,0
69f1cb8789e1f4ca85013cf3,device-06,2026-04-29T09:12:39.780Z,0.0740,0.0000,0.9500,0.6587,16,3,0
69f1cb8789e1f4ca85013cf7,device-07,2026-04-29T09:12:39.886Z,0.5160,0.3500,0.2500,0.6280,16,3,0
69f1cb8789e1f4ca85013cfb,device-08,2026-04-29T09:12:39.993Z,0.5080,0.6500,0.1500,0.5640,16,3,0
69f1cb8889e1f4ca85013cff,device-09,2026-04-29T09:12:40.101Z,0.1540,0.0000,0.9500,0.6320,16,3,0
69f1cb8889e1f4ca85013d03,device-10,2026-04-29T09:12:40.206Z,0.5980,0.2500,0.2875,0.6215,16,3,0
69f1cb8c89e1f4ca85013d07,device-01,2026-04-29T09:12:44.248Z,0.2820,0.0500,0.9125,0.5852,16,3,0
69f1cb8c89e1f4ca85013d0b,device-02,2026-04-29T09:12:44.356Z,0.2680,0.0500,0.7500,0.6440,16,3,0
69f1cb8c89e1f4ca85013d0f,device-03,2026-04-29T09:12:44.463Z,0.5580,0.6500,0.2875,0.5015,16,3,0
69f1cb8c89e1f4ca85013d13,device-04,2026-04-29T09:12:44.569Z,0.4620,0.9000,0.1750,0.4877,16,3,0
69f1cb8c89e1f4ca85013d17,device-05,2026-04-29T09:12:44.676Z,0.4200,0.7500,0.2000,0.5433,16,3,0
69f1cb8c89e1f4ca85013d1b,device-06,2026-04-29T09:12:44.782Z,0.9440,0.9500,0.2250,0.2937,16,3,0
69f1cb8c89e1f4ca85013d1f,device-07,2026-04-29T09:12:44.888Z,0.3320,0.0000,0.8625,0.6018,16,3,0
69f1cb8c89e1f4ca85013d23,device-08,2026-04-29T09:12:44.995Z,0.5660,0.9500,0.1500,0.4447,16,3,0
69f1cb8d89e1f4ca85013d27,device-09,2026-04-29T09:12:45.101Z,0.9760,0.9000,0.3625,0.2538,16,3,0
69f1cb8d89e1f4ca85013d2b,device-10,2026-04-29T09:12:45.208Z,0.2960,0.0500,0.7750,0.6263,16,3,0
69f1cb9189e1f4ca85013d2f,device-01,2026-04-29T09:12:49.251Z,0.0780,0.0000,0.9750,0.6490,16,3,0
69f1cb9189e1f4ca85013d33,device-02,2026-04-29T09:12:49.358Z,0.1960,0.1000,0.8000,0.6347,16,3,0
69f1cb9189e1f4ca85013d37,device-03,2026-04-29T09:12:49.465Z,0.9140,0.6500,0.2375,0.3995,16,3,0
69f1cb9189e1f4ca85013d3b,device-04,2026-04-29T09:12:49.572Z,0.7740,0.3500,0.2750,0.5337,16,3,0
69f1cb9189e1f4ca85013d3f,device-05,2026-04-29T09:12:49.680Z,0.3040,0.0500,0.8500,0.5987,16,3,0
69f1cb9189e1f4ca85013d43,device-06,2026-04-29T09:12:49.787Z,0.5860,0.7500,0.2875,0.4588,16,3,0
69f1cb9189e1f4ca85013d47,device-07,2026-04-29T09:12:49.893Z,0.0880,0.0000,0.8000,0.7040,16,3,0
69f1cb9189e1f4ca85013d4b,device-08,2026-04-29T09:12:49.999Z,0.3280,0.0000,0.9625,0.5698,16,3,0
69f1cb9289e1f4ca85013d4f,device-09,2026-04-29T09:12:50.106Z,0.0520,0.0500,0.9375,0.6535,16,3,0
69f1cb9289e1f4ca85013d53,device-10,2026-04-29T09:12:50.212Z,0.0680,0.0000,0.9250,0.6690,16,3,0
69f1cb9789e1f4ca85013d57,device-01,2026-04-29T09:12:55.315Z,0.1860,0.0000,0.9625,0.6172,16,3,0
69f1cb9789e1f4ca85013d5b,device-02,2026-04-29T09:12:55.423Z,0.2600,0.0000,0.7750,0.6550,16,3,0
69f1cb9789e1f4ca85013d5f,device-03,2026-04-29T09:12:55.529Z,0.0700,0.0500,0.7625,0.7058,16,3,0
69f1cb9789e1f4ca85013d63,device-04,2026-04-29T09:12:55.636Z,0.6820,0.4500,0.3625,0.5018,16,3,0
69f1cb9789e1f4ca85013d67,device-05,2026-04-29T09:12:55.743Z,0.0560,0.1000,0.9875,0.6188,16,3,0
69f1cb9789e1f4ca85013d6b,device-06,2026-04-29T09:12:55.849Z,0.5860,0.6500,0.2000,0.5213,16,3,0
69f1cb9789e1f4ca85013d6f,device-07,2026-04-29T09:12:55.954Z,0.6820,0.4500,0.3500,0.5060,16,3,0
69f1cb9889e1f4ca85013d73,device-08,2026-04-29T09:12:56.060Z,0.0840,0.0500,0.9125,0.6512,16,3,0
69f1cb9889e1f4ca85013d77,device-09,2026-04-29T09:12:56.167Z,0.3280,0.0500,0.9625,0.5532,16,3,0
69f1cb9889e1f4ca85013d7b,device-10,2026-04-29T09:12:56.273Z,0.1540,0.0000,0.7750,0.6903,16,3,0
69f1cb9c89e1f4ca85013d7f,device-01,2026-04-29T09:13:00.318Z,0.4440,0.8000,0.1375,0.5395,16,3,0
69f1cb9c89e1f4ca85013d83,device-02,2026-04-29T09:13:00.425Z,0.1840,0.0500,0.9250,0.6137,16,3,0
69f1cb9c89e1f4ca85013d87,device-03,2026-04-29T09:13:00.533Z,0.9500,0.6000,0.1250,0.4417,16,3,0
69f1cb9c89e1f4ca85013d8b,device-04,2026-04-29T09:13:00.643Z,0.1080,0.0500,0.8875,0.6515,16,3,0
69f1cb9c89e1f4ca85013d8f,device-05,2026-04-29T09:13:00.751Z,0.3200,0.0500,0.9000,0.5767,16,3,0
69f1cb9c89e1f4ca85013d93,device-06,2026-04-29T09:13:00.857Z,0.2480,0.0000,0.9375,0.6048,16,3,0
69f1cb9c89e1f4ca85013d97,device-07,2026-04-29T09:13:00.963Z,0.7440,0.8500,0.2000,0.4020,16,3,0
69f1cb9d89e1f4ca85013d9b,device-08,2026-04-29T09:13:01.069Z,0.1180,0.0000,0.8500,0.6773,16,3,0
69f1cb9d89e1f4ca85013d9f,device-09,2026-04-29T09:13:01.176Z,0.0500,0.0500,0.8875,0.6708,16,3,0
69f1cb9d89e1f4ca85013da3,device-10,2026-04-29T09:13:01.282Z,0.1780,0.0500,0.7875,0.6615,16,3,0
69f1cba189e1f4ca85013da7,device-01,2026-04-29T09:13:05.319Z,0.1240,0.0000,0.8500,0.6753,16,3,0
69f1cba189e1f4ca85013dab,device-02,2026-04-29T09:13:05.426Z,0.1160,0.1000,0.9750,0.6030,16,3,0
69f1cba189e1f4ca85013daf,device-03,2026-04-29T09:13:05.532Z,0.2680,0.0500,0.9500,0.5773,16,3,0
69f1cba189e1f4ca85013db3,device-04,2026-04-29T09:13:05.638Z,0.4780,0.5000,0.1375,0.6282,16,3,0
69f1cba189e1f4ca85013db7,device-05,2026-04-29T09:13:05.746Z,0.1380,0.1000,0.8500,0.6373,16,3,0
69f1cba189e1f4ca85013dbb,device-06,2026-04-29T09:13:05.853Z,0.4020,0.5500,0.1375,0.6368,16,3,0
69f1cba189e1f4ca85013dbf,device-07,2026-04-29T09:13:05.958Z,0.2700,0.0500,0.7500,0.6433,16,3,0
69f1cba289e1f4ca85013dc3,device-08,2026-04-29T09:13:06.064Z,0.1820,0.0000,0.7750,0.6810,16,3,0
69f1cba289e1f4ca85013dc7,device-09,2026-04-29T09:13:06.171Z,0.1020,0.0000,0.8750,0.6743,16,3,0
69f1cba289e1f4ca85013dcb,device-10,2026-04-29T09:13:06.278Z,0.1340,0.0500,0.9250,0.6303,16,3,0
69f1cba689e1f4ca85013dcf,device-01,2026-04-29T09:13:10.327Z,0.2720,0.0500,0.9875,0.5635,16,3,0
69f1cba689e1f4ca85013dd3,device-02,2026-04-29T09:13:10.435Z,0.1980,0.0500,0.9000,0.6173,16,3,0
69f1cba689e1f4ca85013dd7,device-03,2026-04-29T09:13:10.611Z,0.0500,0.0500,0.7500,0.7167,16,3,0
69f1cba689e1f4ca85013ddb,device-04,2026-04-29T09:13:10.716Z,0.3080,0.0500,0.9625,0.5598,16,3,0
69f1cba689e1f4ca85013ddf,device-05,2026-04-29T09:13:10.822Z,0.0920,0.0500,0.7625,0.6985,16,3,0
69f1cba689e1f4ca85013de3,device-06,2026-04-29T09:13:10.929Z,0.0500,0.0500,0.8750,0.6750,16,3,0
69f1cba789e1f4ca85013de7,device-07,2026-04-29T09:13:11.035Z,0.0760,0.0500,0.9750,0.6330,16,3,0
69f1cba789e1f4ca85013deb,device-08,2026-04-29T09:13:11.141Z,0.4280,0.4500,0.3125,0.6032,16,3,0
69f1cba789e1f4ca85013def,device-09,2026-04-29T09:13:11.247Z,0.1940,0.0500,0.9500,0.6020,16,3,0
69f1cba789e1f4ca85013df3,device-10,2026-04-29T09:13:11.354Z,0.1000,0.0500,0.9250,0.6417,16,3,0
69f1cbab89e1f4ca85013df7,device-01,2026-04-29T09:13:15.326Z,0.2640,0.0500,0.9000,0.5953,16,3,0
69f1cbab89e1f4ca85013dfb,device-02,2026-04-29T09:13:15.434Z,0.2220,0.0500,0.8000,0.6427,16,3,0
69f1cbab89e1f4ca85013dff,device-03,2026-04-29T09:13:15.539Z,0.0980,0.0000,0.7500,0.7173,16,3,0
69f1cbab89e1f4ca85013e03,device-04,2026-04-29T09:13:15.645Z,0.2900,0.0500,0.9750,0.5617,16,3,0
69f1cbab89e1f4ca85013e07,device-05,2026-04-29T09:13:15.752Z,0.3080,0.0000,0.9125,0.5932,16,3,0
69f1cbab89e1f4ca85013e0b,device-06,2026-04-29T09:13:15.859Z,0.0860,0.0000,0.8000,0.7047,16,3,0
69f1cbab89e1f4ca85013e0f,device-07,2026-04-29T09:13:15.966Z,0.0600,0.0500,0.7625,0.7092,16,3,0
69f1cbac89e1f4ca85013e13,device-08,2026-04-29T09:13:16.073Z,0.2180,0.0000,0.7750,0.6690,16,3,0
69f1cbac89e1f4ca85013e17,device-09,2026-04-29T09:13:16.179Z,0.2100,0.0000,0.8625,0.6425,16,3,0
69f1cbac89e1f4ca85013e1b,device-10,2026-04-29T09:13:16.285Z,0.2040,0.0500,0.7875,0.6528,16,3,0
69f1cbb089e1f4ca85013e1f,device-01,2026-04-29T09:13:20.331Z,0.1400,0.0500,0.8250,0.6617,16,3,0
69f1cbb089e1f4ca85013e23,device-02,2026-04-29T09:13:20.439Z,0.8720,0.4000,0.1625,0.5218,16,3,0
69f1cbb089e1f4ca85013e27,device-03,2026-04-29T09:13:20.546Z,0.3080,0.0000,0.9875,0.5682,16,3,0
69f1cbb089e1f4ca85013e2b,device-04,2026-04-29T09:13:20.652Z,0.9000,0.9500,0.3250,0.2750,16,3,0
69f1cbb089e1f4ca85013e2f,device-05,2026-04-29T09:13:20.760Z,0.3380,0.0000,0.7625,0.6332,16,3,0
69f1cbb089e1f4ca85013e33,device-06,2026-04-29T09:13:20.867Z,0.4060,0.4500,0.2125,0.6438,16,3,0
69f1cbb089e1f4ca85013e37,device-07,2026-04-29T09:13:20.972Z,0.2500,0.0500,0.9000,0.6000,16,3,0
69f1cbb189e1f4ca85013e3b,device-08,2026-04-29T09:13:21.078Z,0.3380,0.0000,0.7625,0.6332,16,3,0
69f1cbb189e1f4ca85013e3f,device-09,2026-04-29T09:13:21.185Z,0.1860,0.0500,0.9500,0.6047,16,3,0
69f1cbb189e1f4ca85013e43,device-10,2026-04-29T09:13:21.293Z,0.2040,0.0500,0.9750,0.5903,16,3,0
69f1cbb689e1f4ca85013e47,device-01,2026-04-29T09:13:26.253Z,0.2420,0.0500,0.7875,0.6402,16,3,0
69f1cbb689e1f4ca85013e4b,device-02,2026-04-29T09:13:26.359Z,0.2780,0.0000,0.8250,0.6323,16,3,0
69f1cbb689e1f4ca85013e4f,device-03,2026-04-29T09:13:26.465Z,0.1980,0.0000,0.8750,0.6423,16,3,0
69f1cbb689e1f4ca85013e53,device-04,2026-04-29T09:13:26.572Z,0.2560,0.0500,0.9750,0.5730,16,3,0
69f1cbb689e1f4ca85013e57,device-05,2026-04-29T09:13:26.679Z,0.2520,0.0500,0.7875,0.6368,16,3,0
69f1cbb689e1f4ca85013e5b,device-06,2026-04-29T09:13:26.786Z,0.2680,0.0500,0.9875,0.5648,16,3,0
69f1cbb689e1f4ca85013e5f,device-07,2026-04-29T09:13:26.892Z,0.2160,0.0000,0.8375,0.6488,16,3,0
69f1cbb689e1f4ca85013e63,device-08,2026-04-29T09:13:26.997Z,0.7540,0.3500,0.2625,0.5445,16,3,0
69f1cbb789e1f4ca85013e67,device-09,2026-04-29T09:13:27.104Z,0.1280,0.0500,0.9750,0.6157,16,3,0
69f1cbb789e1f4ca85013e6b,device-10,2026-04-29T09:13:27.210Z,0.1320,0.0000,0.9000,0.6560,16,3,0
69f1cbbb89e1f4ca85013e6f,device-01,2026-04-29T09:13:31.256Z,0.2260,0.0500,0.9750,0.5830,16,3,0
69f1cbbb89e1f4ca85013e73,device-02,2026-04-29T09:13:31.363Z,0.1280,0.0500,0.8250,0.6657,16,3,0
69f1cbbb89e1f4ca85013e77,device-03,2026-04-29T09:13:31.469Z,0.1340,0.0500,0.8375,0.6595,16,3,0
69f1cbbb89e1f4ca85013e7b,device-04,2026-04-29T09:13:31.575Z,0.3280,0.0500,0.9125,0.5698,16,3,0
69f1cbbb89e1f4ca85013e7f,device-05,2026-04-29T09:13:31.681Z,0.1660,0.0500,0.7625,0.6738,16,3,0
69f1cbbb89e1f4ca85013e83,device-06,2026-04-29T09:13:31.788Z,0.1420,0.0000,0.9125,0.6485,16,3,0
69f1cbbb89e1f4ca85013e87,device-07,2026-04-29T09:13:31.893Z,0.1820,0.0500,0.8125,0.6518,16,3,0
69f1cbbb89e1f4ca85013e8b,device-08,2026-04-29T09:13:31.999Z,0.1360,0.0500,0.9500,0.6213,16,3,0
69f1cbbc89e1f4ca85013e8f,device-09,2026-04-29T09:13:32.106Z,0.1540,0.0500,0.7500,0.6820,16,3,0
69f1cbbc89e1f4ca85013e93,device-10,2026-04-29T09:13:32.213Z,0.3080,0.0500,0.9750,0.5557,16,3,0
69f1cbc089e1f4ca85013e97,device-01,2026-04-29T09:13:36.260Z,0.0520,0.0500,0.8500,0.6827,16,3,0
69f1cbc089e1f4ca85013e9b,device-02,2026-04-29T09:13:36.367Z,0.0580,0.0500,0.7625,0.7098,16,3,0
69f1cbc089e1f4ca85013e9f,device-03,2026-04-29T09:13:36.474Z,0.0400,0.1000,0.9750,0.6283,16,3,0
69f1cbc089e1f4ca85013ea3,device-04,2026-04-29T09:13:36.581Z,0.1440,0.0000,0.8125,0.6812,16,3,0
69f1cbc089e1f4ca85013ea7,device-05,2026-04-29T09:13:36.688Z,0.1600,0.0000,0.8625,0.6592,16,3,0
69f1cbc089e1f4ca85013eab,device-06,2026-04-29T09:13:36.795Z,0.0560,0.0000,0.7875,0.7188,16,3,0
69f1cbc089e1f4ca85013eaf,device-07,2026-04-29T09:13:36.902Z,0.2440,0.0000,0.8875,0.6228,16,3,0
69f1cbc189e1f4ca85013eb3,device-08,2026-04-29T09:13:37.008Z,0.3040,0.0500,0.7875,0.6195,16,3,0
69f1cbc189e1f4ca85013eb7,device-09,2026-04-29T09:13:37.115Z,0.0820,0.1000,0.8375,0.6602,16,3,0
69f1cbc189e1f4ca85013ebb,device-10,2026-04-29T09:13:37.221Z,0.1840,0.0000,0.8875,0.6428,16,3,0
69f1cbc589e1f4ca85013ebf,device-01,2026-04-29T09:13:41.261Z,0.0620,0.1000,0.9250,0.6377,16,3,0
69f1cbc589e1f4ca85013ec3,device-02,2026-04-29T09:13:41.369Z,0.3120,0.0500,0.9250,0.5710,16,3,0
